,city,date,cloudiness,temp_min,temp_max,humidity,pop,rain
0,Mont Saint Michel,2025-09-17,64,15.45,17.35,83,0.0,0.0
1,Mont Saint Michel,2025-09-17,36,18.65,20.72,63,0.0,0.0
2,Mont Saint Michel,2025-09-17,0,21.83,21.83,47,0.0,0.0
3,Mont Saint Michel,2025-09-17,0,18.6,18.6,72,0.0,0.0
4,Mont Saint Michel,2025-09-17,0,16.31,16.31,88,0.0,0.0
5,Mont Saint Michel,2025-09-18,0,15.59,15.59,94,0.0,0.0
6,Mont Saint Michel,2025-09-18,2,13.98,13.98,95,0.0,0.0
7,Mont Saint Michel,2025-09-18,4,13.61,13.61,96,0.0,0.0
8,Mont Saint Michel,2025-09-18,29,18.27,18.27,81,0.0,0.0
9,Mont Saint Michel,2025-09-18,35,23.42,23.42,58,0.0,0.0
10,Mont Saint Michel,2025-09-18,9,26.23,26.23,45,0.0,0.0
11,Mont Saint Michel,2025-09-18,11,21.76,21.76,59,0.0,0.0
12,Mont Saint Michel,2025-09-18,64,17.81,17.81,73,0.0,0.0
13,Mont Saint Michel,2025-09-19,66,16.21,16.21,80,0.0,0.0
14,Mont Saint Michel,2025-09-19,93,15.43,15.43,75,0.0,0.0
15,Mont Saint Michel,2025-09-19,92,15.32,15.32,45,0.0,0.0
16,Mont Saint Michel,2025-09-19,98,22.41,22.41,36,0.0,0.0
17,Mont Saint Michel,2025-09-19,93,28.95,28.95,25,0.0,0.0
18,Mont Saint Michel,2025-09-19,75,30.47,30.47,26,0.0,0.0
19,Mont Saint Michel,2025-09-19,59,24.86,24.86,39,0.0,0.0
20,Mont Saint Michel,2025-09-19,32,18.38,18.38,69,0.0,0.0
21,Mont Saint Michel,2025-09-20,66,17.09,17.09,73,0.0,0.0
22,Mont Saint Michel,2025-09-20,100,17.22,17.22,75,0.0,0.0
23,Mont Saint Michel,2025-09-20,73,14.98,14.98,80,0.0,0.0
24,Mont Saint Michel,2025-09-20,28,21.82,21.82,54,0.0,0.0
25,Mont Saint Michel,2025-09-20,59,24.7,24.7,40,0.0,0.0
26,Mont Saint Michel,2025-09-20,100,20.13,20.13,62,0.2,0.17
27,Mont Saint Michel,2025-09-20,100,15.23,15.23,78,0.7,0.73
28,Mont Saint Michel,2025-09-20,100,13.94,13.94,75,0.0,0.0
29,Mont Saint Michel,2025-09-21,100,12.54,12.54,82,0.0,0.0
30,Mont Saint Michel,2025-09-21,93,11.27,11.27,91,0.0,0.0
31,Mont Saint Michel,2025-09-21,66,11.29,11.29,88,0.2,0.22
32,Mont Saint Michel,2025-09-21,52,14.76,14.76,63,0.0,0.0
33,Mont Saint Michel,2025-09-21,54,16.53,16.53,48,0.0,0.0
34,Mont Saint Michel,2025-09-21,48,16.04,16.04,56,0.0,0.0
35,Mont Saint Michel,2025-09-21,42,12.43,12.43,71,0.0,0.0
36,Mont Saint Michel,2025-09-21,85,8.9,8.9,90,0.0,0.0
37,Mont Saint Michel,2025-09-22,85,8.89,8.89,90,0.0,0.0
38,Mont Saint Michel,2025-09-22,77,9.82,9.82,95,0.83,0.72
39,Mont Saint Michel,2025-09-22,63,9.98,9.98,92,0.77,0.48
40,St Malo,2025-09-17,68,15.21,17.05,86,0.0,0.0
41,St Malo,2025-09-17,35,17.84,19.62,70,0.0,0.0
42,St Malo,2025-09-17,0,20.25,20.25,57,0.0,0.0
43,St Malo,2025-09-17,0,18.28,18.28,78,0.0,0.0
44,St Malo,2025-09-17,0,16.84,16.84,88,0.0,0.0
45,St Malo,2025-09-18,0,16.41,16.41,91,0.0,0.0
46,St Malo,2025-09-18,0,15.13,15.13,93,0.0,0.0
47,St Malo,2025-09-18,0,15.15,15.15,93,0.0,0.0
48,St Malo,2025-09-18,66,18.54,18.54,78,0.0,0.0
49,St Malo,2025-09-18,58,22.42,22.42,63,0.0,0.0
50,St Malo,2025-09-18,8,24.34,24.34,57,0.0,0.0
51,St Malo,2025-09-18,12,20.95,20.95,68,0.0,0.0
52,St Malo,2025-09-18,52,17.54,17.54,88,0.0,0.0
53,St Malo,2025-09-19,54,16.92,16.92,88,0.0,0.0
54,St Malo,2025-09-19,63,16.59,16.59,85,0.0,0.0
55,St Malo,2025-09-19,84,15.98,15.98,67,0.0,0.0
56,St Malo,2025-09-19,94,21.55,21.55,40,0.0,0.0
57,St Malo,2025-09-19,69,27.35,27.35,32,0.0,0.0
58,St Malo,2025-09-19,82,27.81,27.81,35,0.0,0.0
59,St Malo,2025-09-19,61,22.88,22.88,51,0.0,0.0
60,St Malo,2025-09-19,63,17.01,17.01,74,0.0,0.0
61,St Malo,2025-09-20,82,17.56,17.56,70,0.0,0.0
62,St Malo,2025-09-20,100,16.55,16.55,72,0.0,0.0
63,St Malo,2025-09-20,66,15.81,15.81,77,0.0,0.0
64,St Malo,2025-09-20,83,20.82,20.82,59,0.0,0.0
65,St Malo,2025-09-20,92,22.07,22.07,62,0.0,0.0
66,St Malo,2025-09-20,100,17.12,17.12,82,0.64,0.31
67,St Malo,2025-09-20,100,15.73,15.73,71,0.36,0.16
68,St Malo,2025-09-20,100,14.29,14.29,73,0.0,0.0
69,St Malo,2025-09-21,100,13.36,13.36,81,0.0,0.0
70,St Malo,2025-09-21,58,12.26,12.26,88,0.0,0.0
71,St Malo,2025-09-21,60,12.45,12.45,79,0.2,0.22
72,St Malo,2025-09-21,61,14.72,14.72,60,0.0,0.0
73,St Malo,2025-09-21,45,16.04,16.04,52,0.0,0.0
74,St Malo,2025-09-21,22,15.01,15.01,63,0.0,0.0
75,St Malo,2025-09-21,29,13.21,13.21,70,0.0,0.0
76,St Malo,2025-09-21,68,13.0,13.0,75,0.0,0.0
77,St Malo,2025-09-22,84,14.04,14.04,72,0.3,0.13
78,St Malo,2025-09-22,91,12.97,12.97,86,1.0,2.61
79,St Malo,2025-09-22,96,12.69,12.69,88,1.0,1.98
80,Bayeux,2025-09-17,81,15.75,16.96,81,0.0,0.0
81,Bayeux,2025-09-17,49,18.8,20.63,65,0.0,0.0
82,Bayeux,2025-09-17,0,22.62,22.62,46,0.0,0.0
83,Bayeux,2025-09-17,0,19.49,19.49,68,0.0,0.0
84,Bayeux,2025-09-17,0,16.09,16.09,95,0.0,0.0
85,Bayeux,2025-09-18,0,15.17,15.17,96,0.0,0.0
86,Bayeux,2025-09-18,7,13.85,13.85,97,0.0,0.0
87,Bayeux,2025-09-18,19,13.58,13.58,97,0.0,0.0
88,Bayeux,2025-09-18,51,19.42,19.42,74,0.0,0.0
89,Bayeux,2025-09-18,33,24.05,24.05,54,0.0,0.0
90,Bayeux,2025-09-18,6,25.77,25.77,47,0.0,0.0
91,Bayeux,2025-09-18,10,19.64,19.64,72,0.0,0.0
92,Bayeux,2025-09-18,8,16.36,16.36,87,0.0,0.0
93,Bayeux,2025-09-19,42,15.87,15.87,81,0.0,0.0
94,Bayeux,2025-09-19,45,15.51,15.51,68,0.0,0.0
95,Bayeux,2025-09-19,71,16.13,16.13,46,0.0,0.0
96,Bayeux,2025-09-19,76,24.9,24.9,28,0.0,0.0
97,Bayeux,2025-09-19,87,30.3,30.3,21,0.0,0.0
98,Bayeux,2025-09-19,49,31.95,31.95,21,0.0,0.0
99,Bayeux,2025-09-19,54,24.08,24.08,35,0.0,0.0
100,Bayeux,2025-09-19,10,20.98,20.98,44,0.0,0.0
101,Bayeux,2025-09-20,52,18.04,18.04,70,0.2,0.3
102,Bayeux,2025-09-20,100,16.47,16.47,76,0.0,0.0
103,Bayeux,2025-09-20,86,15.53,15.53,77,0.0,0.0
104,Bayeux,2025-09-20,61,22.68,22.68,44,0.0,0.0
105,Bayeux,2025-09-20,72,26.17,26.17,33,0.0,0.0
106,Bayeux,2025-09-20,88,20.66,20.66,63,0.0,0.0
107,Bayeux,2025-09-20,94,14.42,14.42,82,0.97,0.91
108,Bayeux,2025-09-20,100,13.3,13.3,80,0.0,0.0
109,Bayeux,2025-09-21,100,12.69,12.69,81,0.0,0.0
110,Bayeux,2025-09-21,100,13.65,13.65,79,0.0,0.0
111,Bayeux,2025-09-21,79,10.49,10.49,91,0.2,0.13
112,Bayeux,2025-09-21,42,13.76,13.76,60,0.0,0.0
113,Bayeux,2025-09-21,60,16.91,16.91,46,0.0,0.0
114,Bayeux,2025-09-21,76,13.46,13.46,68,0.0,0.0
115,Bayeux,2025-09-21,67,11.39,11.39,75,0.0,0.0
116,Bayeux,2025-09-21,71,12.9,12.9,71,0.05,0.0
117,Bayeux,2025-09-22,86,13.05,13.05,81,0.92,1.37
118,Bayeux,2025-09-22,100,11.27,11.27,91,1.0,3.75
119,Bayeux,2025-09-22,97,11.3,11.3,93,1.0,5.31
120,Le Havre,2025-09-17,33,15.97,16.9,83,0.0,0.0
121,Le Havre,2025-09-17,36,18.0,19.25,74,0.0,0.0
122,Le Havre,2025-09-17,0,19.61,19.61,70,0.0,0.0
123,Le Havre,2025-09-17,0,18.97,18.97,77,0.0,0.0
124,Le Havre,2025-09-17,0,18.11,18.11,87,0.0,0.0
125,Le Havre,2025-09-18,0,17.46,17.46,92,0.0,0.0
126,Le Havre,2025-09-18,29,16.7,16.7,91,0.0,0.0
127,Le Havre,2025-09-18,29,16.25,16.25,92,0.0,0.0
128,Le Havre,2025-09-18,63,17.53,17.53,84,0.0,0.0
129,Le Havre,2025-09-18,61,19.75,19.75,74,0.0,0.0
130,Le Havre,2025-09-18,1,19.74,19.74,77,0.0,0.0
131,Le Havre,2025-09-18,9,19.11,19.11,80,0.0,0.0
132,Le Havre,2025-09-18,7,18.59,18.59,79,0.0,0.0
133,Le Havre,2025-09-19,16,17.66,17.66,83,0.0,0.0
134,Le Havre,2025-09-19,66,17.53,17.53,72,0.0,0.0
135,Le Havre,2025-09-19,80,17.16,17.16,56,0.0,0.0
136,Le Havre,2025-09-19,96,21.19,21.19,46,0.0,0.0
137,Le Havre,2025-09-19,98,24.61,24.61,44,0.0,0.0
138,Le Havre,2025-09-19,100,26.11,26.11,43,0.0,0.0
139,Le Havre,2025-09-19,81,23.44,23.44,51,0.0,0.0
140,Le Havre,2025-09-19,20,22.21,22.21,50,0.0,0.0
141,Le Havre,2025-09-20,47,20.32,20.32,67,0.0,0.0
142,Le Havre,2025-09-20,100,19.12,19.12,83,0.2,0.18
143,Le Havre,2025-09-20,100,18.95,18.95,83,0.41,0.38
144,Le Havre,2025-09-20,44,20.02,20.02,69,0.0,0.0
145,Le Havre,2025-09-20,53,22.28,22.28,60,0.0,0.0
146,Le Havre,2025-09-20,73,20.0,20.0,73,0.2,0.15
147,Le Havre,2025-09-20,87,16.79,16.79,80,0.2,0.13
148,Le Havre,2025-09-20,100,16.06,16.06,72,0.0,0.0
149,Le Havre,2025-09-21,99,15.62,15.62,73,0.0,0.0
150,Le Havre,2025-09-21,100,14.89,14.89,77,0.2,0.19
151,Le Havre,2025-09-21,100,15.04,15.04,74,0.46,0.47
152,Le Havre,2025-09-21,100,14.96,14.96,67,0.81,0.32
153,Le Havre,2025-09-21,100,15.11,15.11,61,0.0,0.0
154,Le Havre,2025-09-21,95,14.42,14.42,69,0.2,0.11
155,Le Havre,2025-09-21,85,13.87,13.87,68,0.0,0.0
156,Le Havre,2025-09-21,8,13.6,13.6,72,0.0,0.0
157,Le Havre,2025-09-22,54,12.0,12.0,80,0.2,0.0
158,Le Havre,2025-09-22,99,11.38,11.38,84,0.57,0.12
159,Le Havre,2025-09-22,96,12.24,12.24,87,0.77,1.83
160,Rouen,2025-09-17,33,15.26,16.2,81,0.0,0.0
161,Rouen,2025-09-17,45,21.44,24.76,62,0.0,0.0
162,Rouen,2025-09-17,0,24.77,24.77,40,0.0,0.0
163,Rouen,2025-09-17,0,19.85,19.85,63,0.0,0.0
164,Rouen,2025-09-17,0,18.0,18.0,78,0.0,0.0
165,Rouen,2025-09-18,0,15.5,15.5,89,0.0,0.0
166,Rouen,2025-09-18,1,14.51,14.51,95,0.0,0.0
167,Rouen,2025-09-18,5,13.72,13.72,93,0.0,0.0
168,Rouen,2025-09-18,0,19.87,19.87,71,0.0,0.0
169,Rouen,2025-09-18,1,25.51,25.51,48,0.0,0.0
170,Rouen,2025-09-18,1,28.04,28.04,37,0.0,0.0
171,Rouen,2025-09-18,5,21.54,21.54,62,0.0,0.0
172,Rouen,2025-09-18,13,16.58,16.58,89,0.0,0.0
173,Rouen,2025-09-19,25,16.08,16.08,89,0.0,0.0
174,Rouen,2025-09-19,82,15.53,15.53,77,0.0,0.0
175,Rouen,2025-09-19,84,14.92,14.92,55,0.0,0.0
176,Rouen,2025-09-19,48,23.22,23.22,33,0.0,0.0
177,Rouen,2025-09-19,74,29.52,29.52,23,0.0,0.0
178,Rouen,2025-09-19,100,31.99,31.99,19,0.0,0.0
179,Rouen,2025-09-19,82,25.39,25.39,27,0.0,0.0
180,Rouen,2025-09-19,58,22.46,22.46,32,0.0,0.0
181,Rouen,2025-09-20,74,22.86,22.86,39,0.0,0.0
182,Rouen,2025-09-20,99,22.09,22.09,53,0.2,0.11
183,Rouen,2025-09-20,99,19.78,19.78,70,0.2,0.21
184,Rouen,2025-09-20,66,25.25,25.25,45,0.0,0.0
185,Rouen,2025-09-20,72,29.6,29.6,36,0.0,0.0
186,Rouen,2025-09-20,82,25.6,25.6,43,0.29,0.22
187,Rouen,2025-09-20,91,18.38,18.38,79,0.92,1.06
188,Rouen,2025-09-20,100,15.33,15.33,74,0.0,0.0
189,Rouen,2025-09-21,100,14.09,14.09,77,0.0,0.0
190,Rouen,2025-09-21,99,12.62,12.62,81,0.0,0.0
191,Rouen,2025-09-21,91,11.64,11.64,84,0.0,0.0
192,Rouen,2025-09-21,92,16.2,16.2,60,0.0,0.0
193,Rouen,2025-09-21,86,16.87,16.87,51,0.0,0.0
194,Rouen,2025-09-21,95,17.34,17.34,45,0.0,0.0
195,Rouen,2025-09-21,96,12.79,12.79,72,0.0,0.0
196,Rouen,2025-09-21,17,9.47,9.47,86,0.0,0.0
197,Rouen,2025-09-22,56,9.58,9.58,87,0.0,0.0
198,Rouen,2025-09-22,100,9.64,9.64,88,0.0,0.0
199,Rouen,2025-09-22,99,10.43,10.43,94,0.2,0.33
200,Paris,2025-09-17,33,14.94,15.64,80,0.0,0.0
201,Paris,2025-09-17,51,18.12,19.89,57,0.0,0.0
202,Paris,2025-09-17,3,24.9,24.9,29,0.0,0.0
203,Paris,2025-09-17,2,21.37,21.37,34,0.0,0.0
204,Paris,2025-09-17,0,19.49,19.49,40,0.0,0.0
205,Paris,2025-09-18,0,17.59,17.59,44,0.0,0.0
206,Paris,2025-09-18,0,18.01,18.01,50,0.0,0.0
207,Paris,2025-09-18,0,16.85,16.85,55,0.0,0.0
208,Paris,2025-09-18,0,20.88,20.88,41,0.0,0.0
209,Paris,2025-09-18,0,25.94,25.94,27,0.0,0.0
210,Paris,2025-09-18,0,28.35,28.35,23,0.0,0.0
211,Paris,2025-09-18,2,25.63,25.63,24,0.0,0.0
212,Paris,2025-09-18,7,23.18,23.18,26,0.0,0.0
213,Paris,2025-09-19,26,21.06,21.06,31,0.0,0.0
214,Paris,2025-09-19,44,19.32,19.32,37,0.0,0.0
215,Paris,2025-09-19,70,18.34,18.34,42,0.0,0.0
216,Paris,2025-09-19,48,22.65,22.65,37,0.0,0.0
217,Paris,2025-09-19,28,29.33,29.33,24,0.0,0.0
218,Paris,2025-09-19,1,32.57,32.57,17,0.0,0.0
219,Paris,2025-09-19,42,28.59,28.59,19,0.0,0.0
220,Paris,2025-09-19,99,26.26,26.26,22,0.0,0.0
221,Paris,2025-09-20,94,24.24,24.24,33,0.0,0.0
222,Paris,2025-09-20,99,24.15,24.15,38,0.0,0.0
223,Paris,2025-09-20,100,21.94,21.94,62,0.43,0.59
224,Paris,2025-09-20,96,25.14,25.14,52,0.0,0.0
225,Paris,2025-09-20,95,29.68,29.68,36,0.0,0.0
226,Paris,2025-09-20,81,30.13,30.13,35,0.0,0.0
227,Paris,2025-09-20,91,24.39,24.39,52,0.26,0.28
228,Paris,2025-09-20,100,20.48,20.48,69,1.0,1.2
229,Paris,2025-09-21,100,16.49,16.49,76,1.0,1.08
230,Paris,2025-09-21,99,15.43,15.43,74,1.0,3.19
231,Paris,2025-09-21,100,14.52,14.52,71,0.8,0.0
232,Paris,2025-09-21,66,16.86,16.86,53,0.0,0.0
233,Paris,2025-09-21,49,20.22,20.22,37,0.0,0.0
234,Paris,2025-09-21,86,20.29,20.29,36,0.0,0.0
235,Paris,2025-09-21,93,18.34,18.34,42,0.0,0.0
236,Paris,2025-09-21,98,16.59,16.59,49,0.0,0.0
237,Paris,2025-09-22,98,15.36,15.36,59,0.0,0.0
238,Paris,2025-09-22,100,13.24,13.24,74,1.0,2.25
239,Paris,2025-09-22,100,12.38,12.38,85,1.0,4.41
240,Amiens,2025-09-17,100,14.05,15.02,82,0.0,0.0
241,Amiens,2025-09-17,96,17.05,18.79,66,0.0,0.0
242,Amiens,2025-09-17,7,22.63,22.63,42,0.0,0.0
243,Amiens,2025-09-17,4,18.77,18.77,67,0.0,0.0
244,Amiens,2025-09-17,0,16.76,16.76,78,0.0,0.0
245,Amiens,2025-09-18,0,16.02,16.02,84,0.0,0.0
246,Amiens,2025-09-18,0,14.51,14.51,94,0.0,0.0
247,Amiens,2025-09-18,0,14.36,14.36,96,0.0,0.0
248,Amiens,2025-09-18,0,20.67,20.67,66,0.0,0.0
249,Amiens,2025-09-18,0,25.34,25.34,49,0.0,0.0
250,Amiens,2025-09-18,0,27.13,27.13,41,0.0,0.0
251,Amiens,2025-09-18,3,19.31,19.31,76,0.0,0.0
252,Amiens,2025-09-18,11,16.35,16.35,88,0.0,0.0
253,Amiens,2025-09-19,9,15.95,15.95,87,0.0,0.0
254,Amiens,2025-09-19,52,15.55,15.55,84,0.0,0.0
255,Amiens,2025-09-19,56,14.97,14.97,55,0.0,0.0
256,Amiens,2025-09-19,26,23.52,23.52,34,0.0,0.0
257,Amiens,2025-09-19,61,29.29,29.29,23,0.0,0.0
258,Amiens,2025-09-19,99,30.21,30.21,21,0.0,0.0
259,Amiens,2025-09-19,97,24.68,24.68,31,0.0,0.0
260,Amiens,2025-09-19,36,21.84,21.84,37,0.0,0.0
261,Amiens,2025-09-20,61,21.97,21.97,31,0.0,0.0
262,Amiens,2025-09-20,100,22.71,22.71,34,0.0,0.0
263,Amiens,2025-09-20,100,20.08,20.08,65,0.84,0.68
264,Amiens,2025-09-20,73,24.2,24.2,51,0.01,0.0
265,Amiens,2025-09-20,73,29.2,29.2,38,0.0,0.0
266,Amiens,2025-09-20,97,29.34,29.34,38,0.0,0.0
267,Amiens,2025-09-20,99,18.37,18.37,81,1.0,2.14
268,Amiens,2025-09-20,100,16.1,16.1,84,1.0,1.19
269,Amiens,2025-09-21,100,14.46,14.46,78,0.8,0.0
270,Amiens,2025-09-21,100,13.48,13.48,81,0.0,0.0
271,Amiens,2025-09-21,100,12.72,12.72,81,0.0,0.0
272,Amiens,2025-09-21,81,15.63,15.63,63,0.0,0.0
273,Amiens,2025-09-21,76,17.7,17.7,49,0.0,0.0
274,Amiens,2025-09-21,100,17.05,17.05,49,0.0,0.0
275,Amiens,2025-09-21,93,13.05,13.05,72,0.0,0.0
276,Amiens,2025-09-21,42,10.15,10.15,88,0.0,0.0
277,Amiens,2025-09-22,18,9.2,9.2,95,0.0,0.0
278,Amiens,2025-09-22,19,9.71,9.71,95,0.0,0.0
279,Amiens,2025-09-22,56,11.33,11.33,80,0.61,0.54
280,Lille,2025-09-17,83,13.63,14.12,87,0.84,0.4
281,Lille,2025-09-17,88,15.85,17.08,68,0.0,0.0
282,Lille,2025-09-17,30,21.27,21.27,51,0.0,0.0
283,Lille,2025-09-17,15,18.05,18.05,66,0.0,0.0
284,Lille,2025-09-17,0,15.55,15.55,80,0.0,0.0
285,Lille,2025-09-18,0,15.11,15.11,87,0.0,0.0
286,Lille,2025-09-18,5,15.67,15.67,93,0.0,0.0
287,Lille,2025-09-18,7,15.41,15.41,93,0.0,0.0
288,Lille,2025-09-18,4,20.63,20.63,69,0.0,0.0
289,Lille,2025-09-18,8,24.74,24.74,51,0.0,0.0
290,Lille,2025-09-18,3,25.34,25.34,49,0.0,0.0
291,Lille,2025-09-18,2,20.2,20.2,71,0.0,0.0
292,Lille,2025-09-18,4,17.45,17.45,82,0.0,0.0
293,Lille,2025-09-19,7,16.82,16.82,83,0.0,0.0
294,Lille,2025-09-19,16,16.16,16.16,87,0.0,0.0
295,Lille,2025-09-19,29,15.69,15.69,70,0.0,0.0
296,Lille,2025-09-19,73,22.22,22.22,35,0.0,0.0
297,Lille,2025-09-19,84,28.09,28.09,25,0.0,0.0
298,Lille,2025-09-19,96,29.96,29.96,21,0.0,0.0
299,Lille,2025-09-19,98,24.92,24.92,30,0.0,0.0
300,Lille,2025-09-19,92,22.3,22.3,36,0.0,0.0
301,Lille,2025-09-20,74,20.98,20.98,41,0.0,0.0
302,Lille,2025-09-20,99,21.83,21.83,34,0.0,0.0
303,Lille,2025-09-20,100,22.27,22.27,50,0.0,0.0
304,Lille,2025-09-20,100,21.21,21.21,58,0.0,0.0
305,Lille,2025-09-20,81,28.54,28.54,38,0.0,0.0
306,Lille,2025-09-20,97,29.87,29.87,35,0.0,0.0
307,Lille,2025-09-20,100,19.54,19.54,65,1.0,1.47
308,Lille,2025-09-20,100,16.89,16.89,82,1.0,2.32
309,Lille,2025-09-21,100,15.32,15.32,74,0.8,0.0
310,Lille,2025-09-21,100,14.77,14.77,75,0.0,0.0
311,Lille,2025-09-21,100,14.33,14.33,73,0.2,0.14
312,Lille,2025-09-21,88,16.5,16.5,65,0.2,0.15
313,Lille,2025-09-21,90,16.88,16.88,53,0.2,0.2
314,Lille,2025-09-21,91,16.41,16.41,51,0.0,0.0
315,Lille,2025-09-21,94,14.26,14.26,61,0.0,0.0
316,Lille,2025-09-21,70,12.82,12.82,81,0.0,0.0
317,Lille,2025-09-22,80,12.83,12.83,84,1.0,1.13
318,Lille,2025-09-22,100,11.78,11.78,83,1.0,1.44
319,Lille,2025-09-22,100,11.95,11.95,78,0.97,0.3
320,Strasbourg,2025-09-17,99,14.82,16.33,82,0.0,0.0
321,Strasbourg,2025-09-17,100,16.09,17.11,73,0.0,0.0
322,Strasbourg,2025-09-17,68,19.17,19.17,49,0.0,0.0
323,Strasbourg,2025-09-17,37,16.16,16.16,71,0.0,0.0
324,Strasbourg,2025-09-17,0,15.09,15.09,73,0.0,0.0
325,Strasbourg,2025-09-18,0,15.05,15.05,75,0.0,0.0
326,Strasbourg,2025-09-18,0,11.93,11.93,73,0.0,0.0
327,Strasbourg,2025-09-18,0,12.1,12.1,71,0.0,0.0
328,Strasbourg,2025-09-18,0,18.96,18.96,51,0.0,0.0
329,Strasbourg,2025-09-18,0,23.83,23.83,40,0.0,0.0
330,Strasbourg,2025-09-18,0,24.91,24.91,41,0.0,0.0
331,Strasbourg,2025-09-18,0,19.07,19.07,61,0.0,0.0
332,Strasbourg,2025-09-18,0,16.54,16.54,70,0.0,0.0
333,Strasbourg,2025-09-19,0,14.82,14.82,75,0.0,0.0
334,Strasbourg,2025-09-19,4,13.65,13.65,81,0.0,0.0
335,Strasbourg,2025-09-19,12,13.55,13.55,81,0.0,0.0
336,Strasbourg,2025-09-19,14,20.32,20.32,56,0.0,0.0
337,Strasbourg,2025-09-19,7,25.6,25.6,42,0.0,0.0
338,Strasbourg,2025-09-19,0,26.89,26.89,39,0.0,0.0
339,Strasbourg,2025-09-19,0,20.47,20.47,64,0.0,0.0
340,Strasbourg,2025-09-19,0,18.14,18.14,79,0.0,0.0
341,Strasbourg,2025-09-20,0,16.98,16.98,85,0.0,0.0
342,Strasbourg,2025-09-20,3,15.92,15.92,79,0.0,0.0
343,Strasbourg,2025-09-20,34,16.14,16.14,79,0.0,0.0
344,Strasbourg,2025-09-20,63,23.37,23.37,55,0.0,0.0
345,Strasbourg,2025-09-20,81,28.39,28.39,40,0.0,0.0
346,Strasbourg,2025-09-20,100,29.04,29.04,43,0.0,0.0
347,Strasbourg,2025-09-20,77,22.51,22.51,67,0.0,0.0
348,Strasbourg,2025-09-20,15,20.37,20.37,72,0.0,0.0
349,Strasbourg,2025-09-21,12,18.58,18.58,77,0.0,0.0
350,Strasbourg,2025-09-21,20,17.31,17.31,78,0.0,0.0
351,Strasbourg,2025-09-21,60,18.63,18.63,74,0.0,0.0
352,Strasbourg,2025-09-21,100,18.12,18.12,83,0.4,0.35
353,Strasbourg,2025-09-21,100,15.98,15.98,92,1.0,1.66
354,Strasbourg,2025-09-21,100,15.47,15.47,91,1.0,2.34
355,Strasbourg,2025-09-21,100,14.34,14.34,97,1.0,7.87
356,Strasbourg,2025-09-21,100,13.3,13.3,94,1.0,7.09
357,Strasbourg,2025-09-22,100,12.73,12.73,94,1.0,1.69
358,Strasbourg,2025-09-22,100,12.63,12.63,96,1.0,1.86
359,Strasbourg,2025-09-22,100,12.4,12.4,94,0.99,0.51
360,Chateau du Haut Koenigsbourg,2025-09-17,99,11.86,13.77,75,0.0,0.0
361,Chateau du Haut Koenigsbourg,2025-09-17,99,13.74,15.16,71,0.0,0.0
362,Chateau du Haut Koenigsbourg,2025-09-17,81,16.66,16.66,54,0.0,0.0
363,Chateau du Haut Koenigsbourg,2025-09-17,47,13.57,13.57,75,0.0,0.0
364,Chateau du Haut Koenigsbourg,2025-09-17,12,12.32,12.32,73,0.0,0.0
365,Chateau du Haut Koenigsbourg,2025-09-18,6,12.27,12.27,68,0.0,0.0
366,Chateau du Haut Koenigsbourg,2025-09-18,0,10.24,10.24,66,0.0,0.0
367,Chateau du Haut Koenigsbourg,2025-09-18,0,10.94,10.94,66,0.0,0.0
368,Chateau du Haut Koenigsbourg,2025-09-18,0,18.64,18.64,48,0.0,0.0
369,Chateau du Haut Koenigsbourg,2025-09-18,0,23.26,23.26,39,0.0,0.0
370,Chateau du Haut Koenigsbourg,2025-09-18,0,23.0,23.0,43,0.0,0.0
371,Chateau du Haut Koenigsbourg,2025-09-18,0,15.41,15.41,74,0.0,0.0
372,Chateau du Haut Koenigsbourg,2025-09-18,0,13.93,13.93,77,0.0,0.0
373,Chateau du Haut Koenigsbourg,2025-09-19,0,12.55,12.55,80,0.0,0.0
374,Chateau du Haut Koenigsbourg,2025-09-19,3,11.6,11.6,83,0.0,0.0
375,Chateau du Haut Koenigsbourg,2025-09-19,12,12.14,12.14,80,0.0,0.0
376,Chateau du Haut Koenigsbourg,2025-09-19,1,19.9,19.9,55,0.0,0.0
377,Chateau du Haut Koenigsbourg,2025-09-19,0,24.3,24.3,45,0.0,0.0
378,Chateau du Haut Koenigsbourg,2025-09-19,0,24.22,24.22,50,0.0,0.0
379,Chateau du Haut Koenigsbourg,2025-09-19,0,17.18,17.18,78,0.0,0.0
380,Chateau du Haut Koenigsbourg,2025-09-19,0,15.94,15.94,70,0.0,0.0
381,Chateau du Haut Koenigsbourg,2025-09-20,1,15.41,15.41,68,0.0,0.0
382,Chateau du Haut Koenigsbourg,2025-09-20,33,15.22,15.22,74,0.0,0.0
383,Chateau du Haut Koenigsbourg,2025-09-20,32,15.42,15.42,72,0.0,0.0
384,Chateau du Haut Koenigsbourg,2025-09-20,65,23.5,23.5,44,0.0,0.0
385,Chateau du Haut Koenigsbourg,2025-09-20,83,27.54,27.54,31,0.0,0.0
386,Chateau du Haut Koenigsbourg,2025-09-20,99,26.59,26.59,40,0.0,0.0
387,Chateau du Haut Koenigsbourg,2025-09-20,71,19.24,19.24,64,0.0,0.0
388,Chateau du Haut Koenigsbourg,2025-09-20,23,17.34,17.34,65,0.0,0.0
389,Chateau du Haut Koenigsbourg,2025-09-21,17,16.36,16.36,67,0.0,0.0
390,Chateau du Haut Koenigsbourg,2025-09-21,23,15.08,15.08,72,0.0,0.0
