,city,name,url,review_score,description,location,lat,lon
43,Marseille,B&B HOTEL Marseille Centre Vieux Port,https://www.booking.com/hotel/fr/ibis-marseille-centre-bourse.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=53758609_94487876_2_2_0&highlighted_blocks=53758609_94487876_2_2_0&matching_block_id=53758609_94487876_2_2_0&sr_pri_blocks=53758609_94487876_2_2_0__14954&from_sustainable_property_sr=1&from=searchresults,"7,1",2 lits simples,missing value,,
44,Marseille,PARADISE Earth & Sea,https://www.booking.com/hotel/fr/paradise-eart-amp-sea.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=1048581904_384635829_2_0_0&highlighted_blocks=1048581904_384635829_2_0_0&matching_block_id=1048581904_384635829_2_0_0&sr_pri_blocks=1048581904_384635829_2_0_0__17730&from=searchresults,"8,7",1 lit double,missing value,,
45,Marseille,MEININGER Marseille Centre la Joliette,https://www.booking.com/hotel/fr/meininger-marseille-centre-la-joliette.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=788546602_338439626_0_2_0_495987&highlighted_blocks=788546602_338439626_0_2_0_495987&matching_block_id=788546602_338439626_0_2_0_495987&sr_pri_blocks=788546602_338439626_0_2_0_495987_12300&from=searchresults,"8,5",2 lits simples,missing value,,
46,Marseille,Hôtel Amista Marseille ,https://www.booking.com/hotel/fr/saint-louis.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=5549710_88553611_2_2_0&highlighted_blocks=5549710_88553611_2_2_0&matching_block_id=5549710_88553611_2_2_0&sr_pri_blocks=5549710_88553611_2_2_0__20844&from=searchresults,"9,1",Types de lits : 1 lit double ou 2 lits simples,missing value,,
47,Marseille,B&B HOTEL Marseille Prado Vélodrome,https://www.booking.com/hotel/fr/b-amp-b-marseille-velodrome-prado.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=150893101_90184186_2_2_0&highlighted_blocks=150893101_90184186_2_2_0&matching_block_id=150893101_90184186_2_2_0&sr_pri_blocks=150893101_90184186_2_2_0__15144&from=searchresults,"7,8",1 grand lit double,"{'tourism': 'B&B Hôtel Marseille Prado Vélodrome', 'house_number': '6', 'road': 'Allée Marcel Leclerc', 'quarter': 'Saint-Giniez', 'suburb': 'Marseille 8e Arrondissement', 'city': 'Marseille', 'municipality': 'Marseille', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13008', 'country': 'France', 'country_code': 'fr'}",43.2683926,5.3946735
48,Marseille,New Hotel of Marseille ,https://www.booking.com/hotel/fr/new-of-marseille-le-pharo.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=5349102_377143537_2_2_0&highlighted_blocks=5349102_377143537_2_2_0&matching_block_id=5349102_377143537_2_2_0&sr_pri_blocks=5349102_377143537_2_2_0__31050&from=searchresults,"8,7",Types de lits : 1 lit double ou 2 lits simples,missing value,,
49,Marseille,Hotel Relax,https://www.booking.com/hotel/fr/relax-marseille1.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=171530406_427300109_0_0_0&highlighted_blocks=171530406_427300109_0_0_0&matching_block_id=171530406_427300109_0_0_0&sr_pri_blocks=171530406_427300109_0_0_0__10332&from=searchresults,"7,6",1 lit double,"{'place': 'Hôtel Relax', 'house_number': '8', 'road': 'Rue Corneille', 'quarter': 'Opéra', 'suburb': 'Marseille 1er Arrondissement', 'city': 'Marseille', 'municipality': 'Marseille', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13001', 'country': 'France', 'country_code': 'fr'}",43.2934897,5.3754417
50,Marseille,Appart'City Classic Marseille Euromed,https://www.booking.com/hotel/fr/appart-city-marseille-euromed.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=45026402_394302937_0_2_0&highlighted_blocks=45026402_394302937_0_2_0&matching_block_id=45026402_394302937_0_2_0&sr_pri_blocks=45026402_394302937_0_2_0__11234&from_sustainable_property_sr=1&from=searchresults,"7,1",2 lits simples,missing value,,
51,Marseille,Maison Dormoy,https://www.booking.com/hotel/fr/maison-dormoy.fr.html?aid=356980&label=mkt123sc-c3130bba-2fd2-4d18-a9dc-ded0f263987f&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=27&sr_order=popularity&srpvid=c1c5c47b8475772b06c432868a068611&srepoch=1770635093&all_sr_blocks=332701904_331647521_0_2_0&highlighted_blocks=332701904_331647521_0_2_0&matching_block_id=332701904_331647521_0_2_0&sr_pri_blocks=332701904_331647521_0_2_0__29184&from=searchresults,"9,3",1 grand lit double,"{'tourism': 'Maison Dormoy', 'house_number': '43', 'road': 'Rue Marx Dormoy', 'quarter': 'Les Cinq-Avenues', 'suburb': 'Marseille 4e Arrondissement', 'city': 'Marseille', 'municipality': 'Marseille', 'county': 'Bouches-du-Rhône', 'ISO3166-2-lvl6': 'FR-13', 'state': ""Provence-Alpes-Côte d'Azur"", 'ISO3166-2-lvl4': 'FR-PAC', 'region': 'France métropolitaine', 'postcode': '13004', 'country': 'France', 'country_code': 'fr'}",43.3005803,5.3966667
52,Bayonne,Maison d'hôtes City Break MIRADOUR,https://www.booking.com/hotel/fr/city-break-miradour.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=649594601_266160633_2_1_0&highlighted_blocks=649594601_266160633_2_1_0&matching_block_id=649594601_266160633_2_1_0&sr_pri_blocks=649594601_266160633_2_1_0__21664&from=searchresults,"8,2",1 grand lit double,missing value,,
53,Bayonne,Hotel Cote Basque,https://www.booking.com/hotel/fr/cote-basque.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=17231807_88532465_0_2_0&highlighted_blocks=17231807_88532465_0_2_0&matching_block_id=17231807_88532465_0_2_0&sr_pri_blocks=17231807_88532465_0_2_0__17276&from=searchresults,"8,0",1 lit double,"{'tourism': 'Hôtel Côte Basque', 'road': 'Rue de la Cabotte', 'subdivision': 'Lapurdi', 'suburb': 'Saint-Esprit', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4961653,-1.4695787
54,Bayonne,Hostel20 Bayonne,https://www.booking.com/hotel/fr/hostel-20-bayonne.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=715018705_383056050_2_33_0&highlighted_blocks=715018705_383056050_2_33_0&matching_block_id=715018705_383056050_2_33_0&sr_pri_blocks=715018705_383056050_2_33_0__15318&from=searchresults,"7,6",1 lit double,missing value,,
55,Bayonne,ibis budget Bayonne,https://www.booking.com/hotel/fr/ibis-budget-bayonne.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=58228802_94495457_2_42_0&highlighted_blocks=58228802_94495457_2_42_0&matching_block_id=58228802_94495457_2_42_0&sr_pri_blocks=58228802_94495457_2_42_0__11538&from=searchresults,"7,6","2 lits (1 lit simple, 1 lit double)","{'tourism': 'Ibis Budget', 'house_number': '6', 'road': 'Avenue du Grand Basque', 'neighbourhood': 'Mousserolles', 'subdivision': 'Lapurdi', 'suburb': 'Saint-Frédéric', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4886905,-1.4572935
56,Bayonne,OKKO Hotels Bayonne Centre,https://www.booking.com/hotel/fr/okko-hotels-bayonne-centre.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=174738301_90644325_0_2_0_1087232&highlighted_blocks=174738301_90644325_0_2_0_1087232&matching_block_id=174738301_90644325_0_2_0_1087232&sr_pri_blocks=174738301_90644325_0_2_0_1087232_20496&from=searchresults,"8,2",1 grand lit double,missing value,,
57,Bayonne,Hôtel Le Bayonne,https://www.booking.com/hotel/fr/le-bayonne-ha-tel.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=38666909_381993280_2_42_0&highlighted_blocks=38666909_381993280_2_42_0&matching_block_id=38666909_381993280_2_42_0&sr_pri_blocks=38666909_381993280_2_42_0__20396&from=searchresults,"8,3",1 lit double,"{'tourism': 'Le Bayonne Hôtel & Spa', 'road': 'Avenue Jean Rostand', 'subdivision': 'Lapurdi', 'suburb': 'Lauga', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4853784,-1.4754295
58,Bayonne,Appart'Hôtel Bellevue,https://www.booking.com/hotel/fr/appart-39-bellevue.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=153324401_194961600_0_0_0&highlighted_blocks=153324401_194961600_0_0_0&matching_block_id=153324401_194961600_0_0_0&sr_pri_blocks=153324401_194961600_0_0_0__15976&from=searchresults,"8,7",1 lit double,"{'tourism': 'Appart Hotel Bellevue', 'house_number': '40', 'road': 'Chemin du Moulin de Habas', 'neighbourhood': 'Ateka', 'subdivision': 'Lapurdi', 'suburb': 'Habas', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.5055015,-1.4559222
59,Bayonne,Hôtel des Arceaux,https://www.booking.com/hotel/fr/des-arceaux.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=4365001_201324016_0_2_0&highlighted_blocks=4365001_201324016_0_2_0&matching_block_id=4365001_201324016_0_2_0&sr_pri_blocks=4365001_201324016_0_2_0__11704&from=searchresults,"7,2",1 lit double,"{'tourism': 'Hôtel des Arceaux', 'house_number': '26', 'road': 'Rue Port Neuf', 'neighbourhood': 'Ville en Bois', 'subdivision': 'Lapurdi', 'suburb': 'Grand Bayonne', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4922781,-1.4758944
60,Bayonne,Hotel Loreak,https://www.booking.com/hotel/fr/comfort-bayonne-biarritz.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=35449_88559770_2_42_0&highlighted_blocks=35449_88559770_2_42_0&matching_block_id=35449_88559770_2_42_0&sr_pri_blocks=35449_88559770_2_42_0__19380&from=searchresults,"8,4",1 grand lit double,"{'tourism': 'Hôtel Loreak', 'road': ""Rue d'Arrousets"", 'subdivision': 'Lapurdi', 'suburb': 'Saint-Frédéric', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.493542,-1.4524777
61,Bayonne,Hôtel Villa KOEGUI Bayonne,https://www.booking.com/hotel/fr/villa-koegui-bayonne.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=501662503_0_2_0_0&highlighted_blocks=501662503_0_2_0_0&matching_block_id=501662503_0_2_0_0&sr_pri_blocks=501662503_0_2_0_0__26446&from=searchresults,"8,9",Plusieurs types de lits,"{'tourism': 'Villa Koegui', 'road': 'Rue Frédéric Bastiat', 'subdivision': 'Lapurdi', 'suburb': 'Petit Bayonne', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4922997,-1.4726386
62,Bayonne,Premiere Classe Bayonne,https://www.booking.com/hotel/fr/premiere-classe-bayonne.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=5455909_380000891_3_2_0&highlighted_blocks=5455909_380000891_3_2_0&matching_block_id=5455909_380000891_3_2_0&sr_pri_blocks=5455909_380000891_3_2_0__11954&from=searchresults,"6,2",,"{'tourism': 'Première Classe', 'road': 'Rue du Chalibardon', 'subdivision': 'Lapurdi', 'suburb': 'Saint-Frédéric', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.490507,-1.4521501
63,Bayonne,Hotel Le Port Neuf,https://www.booking.com/hotel/fr/le-port-neuf.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=54278109_415613818_0_2_0&highlighted_blocks=54278109_415613818_0_2_0&matching_block_id=54278109_415613818_0_2_0&sr_pri_blocks=54278109_415613818_0_2_0__17956&from=searchresults,"8,2",1 lit double,"{'tourism': 'Le Port Neuf', 'road': 'Rue Port Neuf', 'neighbourhood': 'Ville en Bois', 'subdivision': 'Lapurdi', 'suburb': 'Grand Bayonne', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4917522,-1.4764613
64,Bayonne,Hôtel Mercure Bayonne Centre Le Grand Hotel,https://www.booking.com/hotel/fr/bwlegrandhotel.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=5074922_88532033_2_2_0&highlighted_blocks=5074922_88532033_2_2_0&matching_block_id=5074922_88532033_2_2_0&sr_pri_blocks=5074922_88532033_2_2_0__24742&from=searchresults,"8,5",1 lit double,missing value,,
65,Bayonne,Hôtel Les Genêts Bayonne,https://www.booking.com/hotel/fr/restaurant-les-genets.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=5392308_237673588_2_2_0&highlighted_blocks=5392308_237673588_2_2_0&matching_block_id=5392308_237673588_2_2_0&sr_pri_blocks=5392308_237673588_2_2_0__12000&from=searchresults,"7,3",1 lit double,"{'tourism': 'Les Genêts', 'road': 'Avenue du 8 Mai 1945', 'industrial': ""Parc d'activités de Maignon"", 'subdivision': 'Lapurdi', 'suburb': 'Maignon', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4649558,-1.4959565
66,Bayonne,Temporesidence Chateauneuf,https://www.booking.com/hotel/fr/temporesidence-chateauneuf.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=30945102_224578201_2_0_0&highlighted_blocks=30945102_224578201_2_0_0&matching_block_id=30945102_224578201_2_0_0&sr_pri_blocks=30945102_224578201_2_0_0__18600&from=searchresults,"7,2",1 lit double,missing value,,
67,Bayonne,Campanile Bayonne,https://www.booking.com/hotel/fr/campanile-bayonne.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=21945208_371225740_2_42_0&highlighted_blocks=21945208_371225740_2_42_0&matching_block_id=21945208_371225740_2_42_0&sr_pri_blocks=21945208_371225740_2_42_0__14070&from=searchresults,"6,5",,"{'tourism': 'Campanile', 'road': 'Avenue du Grand Basque', 'subdivision': 'Lapurdi', 'suburb': 'Saint-Frédéric', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4911618,-1.4547424
68,Bayonne,Atlantic Selection ,https://www.booking.com/hotel/fr/atlantic-selection-le-loft-36.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=850583301_352232025_3_0_0&highlighted_blocks=850583301_352232025_3_0_0&matching_block_id=850583301_352232025_3_0_0&sr_pri_blocks=850583301_352232025_3_0_0__17047&from=searchresults,"8,4",Hébergement géré par un particulier,missing value,,
69,Bayonne,Temporesidence Cathedrale,https://www.booking.com/hotel/fr/temporesidence-cathedrale.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=30942503_224577676_2_0_0&highlighted_blocks=30942503_224577676_2_0_0&matching_block_id=30942503_224577676_2_0_0&sr_pri_blocks=30942503_224577676_2_0_0__18720&from=searchresults,"7,8",1 lit double,missing value,,
70,Bayonne,Bayonne centre Grand appartement sur les quais,https://www.booking.com/hotel/fr/grand-appartement-sur-les-quais.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=1336441801_406099216_0_0_0&highlighted_blocks=1336441801_406099216_0_0_0&matching_block_id=1336441801_406099216_0_0_0&sr_pri_blocks=1336441801_406099216_0_0_0__40274&from=searchresults,"9,8",Hébergement géré par un particulier,missing value,,
71,Bayonne,Hôtel des Basses Pyrénées ,https://www.booking.com/hotel/fr/des-basses-pyrenees.fr.html?aid=356980&label=mkt123sc-5c646a9a-95a5-4144-8b36-00937a097eea&ucfs=1&arphpl=1&checkin=2026-02-17&checkout=2026-02-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=89fd3449982f93b71206f407a243a850&srepoch=1770635155&all_sr_blocks=141667604_409831009_0_2_0&highlighted_blocks=141667604_409831009_0_2_0&matching_block_id=141667604_409831009_0_2_0&sr_pri_blocks=141667604_409831009_0_2_0__24266&from=searchresults,"8,6",1 grand lit double,"{'amenity': 'Hôtel des Basses Pyrénées', 'road': 'Rue Passemillon', 'neighbourhood': 'Ville en Bois', 'subdivision': 'Lapurdi', 'suburb': 'Grand Bayonne', 'town': 'Bayonne', 'municipality': 'Bayonne', 'county': 'Pyrénées-Atlantiques', 'ISO3166-2-lvl6': 'FR-64', 'state': 'Nouvelle-Aquitaine', 'ISO3166-2-lvl4': 'FR-NAQ', 'region': 'France métropolitaine', 'postcode': '64100', 'country': 'France', 'country_code': 'fr'}",43.4886391,-1.4770748
