,city,date,cloudiness,temp_min,temp_max,humidity,pop,rain
780,Cassis,2026-02-11,100,12.9,12.9,87,0.0,0.0
781,Cassis,2026-02-12,100,12.42,12.42,87,0.75,0.86
782,Cassis,2026-02-12,100,12.11,12.11,82,1.0,3.56
783,Cassis,2026-02-12,73,11.4,11.4,68,0.8,0.0
784,Cassis,2026-02-12,100,11.39,11.39,74,0.83,0.37
785,Cassis,2026-02-12,87,12.51,12.51,69,0.37,0.13
786,Cassis,2026-02-12,97,11.45,11.45,77,1.0,2.1
787,Cassis,2026-02-12,96,11.59,11.59,73,0.8,0.0
788,Cassis,2026-02-12,57,11.09,11.09,69,0.0,0.0
789,Cassis,2026-02-13,31,10.1,10.1,67,0.0,0.0
790,Cassis,2026-02-13,93,9.66,9.66,68,0.0,0.0
791,Cassis,2026-02-13,97,9.97,9.97,63,0.0,0.0
792,Cassis,2026-02-13,100,10.71,10.71,59,0.0,0.0
793,Cassis,2026-02-13,99,12.34,12.34,54,0.0,0.0
794,Cassis,2026-02-13,100,12.16,12.16,62,0.0,0.0
795,Cassis,2026-02-13,100,10.05,10.05,82,0.0,0.0
796,Cassis,2026-02-13,100,9.67,9.67,83,1.0,0.88
797,Cassis,2026-02-14,100,9.62,9.62,74,0.76,0.0
798,Cassis,2026-02-14,100,8.84,8.84,66,0.0,0.0
799,Cassis,2026-02-14,100,7.95,7.95,67,0.0,0.0
800,Marseille,2026-02-09,0,8.63,10.32,93,0.0,0.0
801,Marseille,2026-02-09,28,9.78,12.07,83,0.0,0.0
802,Marseille,2026-02-09,66,11.13,12.38,73,0.0,0.0
803,Marseille,2026-02-09,87,11.93,11.93,70,0.0,0.0
804,Marseille,2026-02-09,48,11.62,11.62,74,0.0,0.0
805,Marseille,2026-02-10,74,11.36,11.36,78,0.0,0.0
806,Marseille,2026-02-10,99,11.29,11.29,78,0.2,0.1
807,Marseille,2026-02-10,100,11.21,11.21,77,0.0,0.0
808,Marseille,2026-02-10,93,11.94,11.94,75,0.0,0.0
809,Marseille,2026-02-10,85,13.17,13.17,75,0.0,0.0
810,Marseille,2026-02-10,100,12.87,12.87,78,0.0,0.0
811,Marseille,2026-02-10,100,11.81,11.81,93,1.0,5.17
812,Marseille,2026-02-10,100,12.09,12.09,92,1.0,5.1
813,Marseille,2026-02-11,100,12.78,12.78,89,1.0,1.28
814,Marseille,2026-02-11,79,13.2,13.2,79,0.0,0.0
815,Marseille,2026-02-11,89,13.45,13.45,75,0.0,0.0
816,Marseille,2026-02-11,34,13.95,13.95,73,0.0,0.0
817,Marseille,2026-02-11,21,15.78,15.78,63,0.0,0.0
818,Marseille,2026-02-11,99,15.46,15.46,67,0.0,0.0
819,Marseille,2026-02-11,99,14.62,14.62,77,0.0,0.0
820,Marseille,2026-02-11,100,13.81,13.81,85,0.26,0.11
821,Marseille,2026-02-12,100,13.21,13.21,89,1.0,1.75
822,Marseille,2026-02-12,96,12.6,12.6,83,1.0,2.8
823,Marseille,2026-02-12,69,12.43,12.43,66,1.0,0.12
824,Marseille,2026-02-12,100,12.44,12.44,72,0.31,0.22
825,Marseille,2026-02-12,90,13.42,13.42,67,0.2,0.14
826,Marseille,2026-02-12,97,12.57,12.57,74,1.0,2.08
827,Marseille,2026-02-12,97,12.42,12.42,72,1.0,0.1
828,Marseille,2026-02-12,62,11.98,11.98,66,0.0,0.0
829,Marseille,2026-02-13,44,11.14,11.14,65,0.0,0.0
830,Marseille,2026-02-13,100,10.71,10.71,66,0.0,0.0
831,Marseille,2026-02-13,100,10.83,10.83,62,0.0,0.0
832,Marseille,2026-02-13,100,11.25,11.25,59,0.0,0.0
833,Marseille,2026-02-13,100,12.89,12.89,53,0.0,0.0
834,Marseille,2026-02-13,100,12.65,12.65,65,0.0,0.0
835,Marseille,2026-02-13,100,10.87,10.87,80,0.25,0.13
836,Marseille,2026-02-13,100,10.54,10.54,80,1.0,1.02
837,Marseille,2026-02-14,100,10.57,10.57,70,0.77,0.0
838,Marseille,2026-02-14,100,9.64,9.64,66,0.0,0.0
839,Marseille,2026-02-14,94,8.89,8.89,67,0.0,0.0
840,Aix en Provence,2026-02-09,71,6.15,8.38,96,0.0,0.0
841,Aix en Provence,2026-02-09,71,7.99,11.66,84,0.0,0.0
842,Aix en Provence,2026-02-09,90,9.75,11.55,72,0.0,0.0
843,Aix en Provence,2026-02-09,88,9.37,9.37,75,0.0,0.0
844,Aix en Provence,2026-02-09,51,8.28,8.28,86,0.0,0.0
845,Aix en Provence,2026-02-10,73,7.35,7.35,89,0.0,0.0
846,Aix en Provence,2026-02-10,100,7.07,7.07,87,0.0,0.0
847,Aix en Provence,2026-02-10,100,7.45,7.45,82,0.0,0.0
848,Aix en Provence,2026-02-10,73,9.47,9.47,72,0.0,0.0
849,Aix en Provence,2026-02-10,60,12.79,12.79,64,0.0,0.0
850,Aix en Provence,2026-02-10,99,12.1,12.1,73,0.0,0.0
851,Aix en Provence,2026-02-10,100,10.23,10.23,92,1.0,4.17
852,Aix en Provence,2026-02-10,100,10.35,10.35,97,1.0,5.65
853,Aix en Provence,2026-02-11,100,10.36,10.36,98,1.0,2.18
854,Aix en Provence,2026-02-11,100,10.32,10.32,92,0.0,0.0
855,Aix en Provence,2026-02-11,100,10.08,10.08,86,0.0,0.0
856,Aix en Provence,2026-02-11,94,11.03,11.03,83,0.0,0.0
857,Aix en Provence,2026-02-11,59,14.55,14.55,61,0.0,0.0
858,Aix en Provence,2026-02-11,100,14.47,14.47,62,0.0,0.0
859,Aix en Provence,2026-02-11,100,12.89,12.89,76,0.0,0.0
860,Aix en Provence,2026-02-11,100,11.78,11.78,86,0.48,0.24
861,Aix en Provence,2026-02-12,100,11.02,11.02,97,1.0,2.94
862,Aix en Provence,2026-02-12,82,10.22,10.22,84,1.0,2.67
863,Aix en Provence,2026-02-12,73,9.48,9.48,71,0.8,0.0
864,Aix en Provence,2026-02-12,100,9.91,9.91,76,0.0,0.0
865,Aix en Provence,2026-02-12,84,13.19,13.19,56,0.2,0.12
866,Aix en Provence,2026-02-12,100,10.27,10.27,82,1.0,1.39
867,Aix en Provence,2026-02-12,99,9.93,9.93,74,1.0,0.62
868,Aix en Provence,2026-02-12,47,9.53,9.53,71,0.0,0.0
869,Aix en Provence,2026-02-13,50,8.01,8.01,75,0.0,0.0
870,Aix en Provence,2026-02-13,84,7.1,7.1,77,0.0,0.0
871,Aix en Provence,2026-02-13,92,7.35,7.35,71,0.0,0.0
872,Aix en Provence,2026-02-13,100,9.04,9.04,63,0.0,0.0
873,Aix en Provence,2026-02-13,100,12.14,12.14,54,0.0,0.0
874,Aix en Provence,2026-02-13,100,11.3,11.3,63,0.0,0.0
875,Aix en Provence,2026-02-13,100,8.94,8.94,85,0.48,0.49
876,Aix en Provence,2026-02-13,100,8.78,8.78,83,0.98,0.9
877,Aix en Provence,2026-02-14,100,8.21,8.21,76,0.69,0.0
878,Aix en Provence,2026-02-14,100,7.1,7.1,66,0.0,0.0
879,Aix en Provence,2026-02-14,91,6.5,6.5,67,0.0,0.0
880,Avignon,2026-02-09,100,5.58,7.84,99,0.0,0.0
881,Avignon,2026-02-09,89,7.69,11.91,87,0.0,0.0
882,Avignon,2026-02-09,100,10.1,12.36,75,0.0,0.0
883,Avignon,2026-02-09,88,9.04,9.04,78,0.0,0.0
884,Avignon,2026-02-09,89,7.6,7.6,87,0.0,0.0
885,Avignon,2026-02-10,94,7.58,7.58,88,0.0,0.0
886,Avignon,2026-02-10,100,8.03,8.03,88,0.0,0.0
887,Avignon,2026-02-10,100,8.04,8.04,88,0.98,1.7
888,Avignon,2026-02-10,97,10.25,10.25,74,0.0,0.0
889,Avignon,2026-02-10,97,13.03,13.03,69,0.0,0.0
890,Avignon,2026-02-10,100,11.62,11.62,88,1.0,0.86
891,Avignon,2026-02-10,100,10.31,10.31,97,1.0,5.32
892,Avignon,2026-02-10,100,10.43,10.43,98,1.0,4.13
893,Avignon,2026-02-11,100,10.76,10.76,96,1.0,0.29
894,Avignon,2026-02-11,100,9.56,9.56,94,0.03,0.0
895,Avignon,2026-02-11,94,10.41,10.41,85,0.01,0.0
896,Avignon,2026-02-11,89,11.95,11.95,80,0.2,0.12
897,Avignon,2026-02-11,93,13.8,13.8,72,0.0,0.0
898,Avignon,2026-02-11,100,15.71,15.71,63,0.0,0.0
899,Avignon,2026-02-11,100,13.08,13.08,79,0.0,0.0
900,Avignon,2026-02-11,100,11.9,11.9,92,1.0,0.91
901,Avignon,2026-02-12,100,11.5,11.5,97,1.0,1.03
902,Avignon,2026-02-12,92,10.79,10.79,84,1.0,1.98
903,Avignon,2026-02-12,96,10.07,10.07,72,0.8,0.0
904,Avignon,2026-02-12,100,12.39,12.39,63,0.0,0.0
905,Avignon,2026-02-12,97,14.0,14.0,56,0.0,0.0
906,Avignon,2026-02-12,100,11.86,11.86,71,0.61,0.36
907,Avignon,2026-02-12,99,10.85,10.85,75,0.78,0.59
908,Avignon,2026-02-12,86,9.82,9.82,72,0.0,0.0
909,Avignon,2026-02-13,76,8.11,8.11,73,0.0,0.0
910,Avignon,2026-02-13,77,8.68,8.68,72,0.0,0.0
911,Avignon,2026-02-13,89,8.24,8.24,72,0.0,0.0
912,Avignon,2026-02-13,97,9.97,9.97,65,0.0,0.0
913,Avignon,2026-02-13,99,10.73,10.73,70,0.2,0.12
914,Avignon,2026-02-13,100,10.83,10.83,76,0.01,0.0
915,Avignon,2026-02-13,100,9.73,9.73,81,0.0,0.0
916,Avignon,2026-02-13,100,9.07,9.07,82,0.0,0.0
917,Avignon,2026-02-14,100,8.67,8.67,70,0.0,0.0
918,Avignon,2026-02-14,100,6.9,6.9,70,0.0,0.0
919,Avignon,2026-02-14,78,6.33,6.33,70,0.0,0.0
920,Uzes,2026-02-09,71,3.45,7.78,81,0.0,0.0
921,Uzes,2026-02-09,76,6.07,11.3,77,0.0,0.0
922,Uzes,2026-02-09,90,8.68,11.29,74,0.0,0.0
923,Uzes,2026-02-09,91,7.86,7.86,86,0.0,0.0
924,Uzes,2026-02-09,86,6.69,6.69,91,0.0,0.0
925,Uzes,2026-02-10,93,6.42,6.42,91,0.0,0.0
926,Uzes,2026-02-10,100,7.15,7.15,94,1.0,0.78
927,Uzes,2026-02-10,100,7.46,7.46,97,1.0,2.36
928,Uzes,2026-02-10,100,9.12,9.12,87,0.0,0.0
929,Uzes,2026-02-10,99,10.82,10.82,85,0.2,0.17
930,Uzes,2026-02-10,100,9.72,9.72,98,1.0,1.74
931,Uzes,2026-02-10,100,9.45,9.45,99,1.0,2.76
932,Uzes,2026-02-10,100,9.5,9.5,99,1.0,4.07
933,Uzes,2026-02-11,99,9.48,9.48,99,1.0,0.17
934,Uzes,2026-02-11,99,8.88,8.88,92,0.0,0.0
935,Uzes,2026-02-11,93,10.32,10.32,84,0.0,0.0
936,Uzes,2026-02-11,100,12.6,12.6,78,0.0,0.0
937,Uzes,2026-02-11,95,15.16,15.16,65,0.0,0.0
938,Uzes,2026-02-11,100,15.55,15.55,65,0.0,0.0
939,Uzes,2026-02-11,100,12.12,12.12,82,0.0,0.0
940,Uzes,2026-02-11,100,11.03,11.03,95,1.0,0.9
941,Uzes,2026-02-12,100,10.99,10.99,96,1.0,0.88
942,Uzes,2026-02-12,94,9.7,9.7,81,1.0,1.64
943,Uzes,2026-02-12,91,8.63,8.63,76,0.8,0.0
944,Uzes,2026-02-12,98,11.67,11.67,67,0.06,0.0
945,Uzes,2026-02-12,93,13.16,13.16,61,0.0,0.0
946,Uzes,2026-02-12,100,11.42,11.42,71,0.2,0.1
947,Uzes,2026-02-12,99,10.7,10.7,71,0.2,0.17
948,Uzes,2026-02-12,59,8.98,8.98,76,0.0,0.0
949,Uzes,2026-02-13,50,7.3,7.3,71,0.0,0.0
950,Uzes,2026-02-13,94,7.96,7.96,69,0.0,0.0
951,Uzes,2026-02-13,97,7.75,7.75,74,0.0,0.0
952,Uzes,2026-02-13,100,8.85,8.85,74,0.0,0.0
953,Uzes,2026-02-13,100,9.63,9.63,81,0.2,0.41
954,Uzes,2026-02-13,100,9.91,9.91,82,0.2,0.1
955,Uzes,2026-02-13,100,8.24,8.24,85,0.0,0.0
956,Uzes,2026-02-13,100,7.49,7.49,85,0.0,0.0
957,Uzes,2026-02-14,100,6.57,6.57,77,0.0,0.0
958,Uzes,2026-02-14,84,6.12,6.12,72,0.0,0.0
959,Uzes,2026-02-14,64,5.89,5.89,72,0.0,0.0
960,Nimes,2026-02-09,0,6.22,8.23,100,0.0,0.0
961,Nimes,2026-02-09,25,8.06,11.75,89,0.0,0.0
962,Nimes,2026-02-09,67,10.21,12.2,76,0.0,0.0
963,Nimes,2026-02-09,85,8.43,8.43,86,0.0,0.0
964,Nimes,2026-02-09,87,7.42,7.42,87,0.0,0.0
965,Nimes,2026-02-10,93,7.09,7.09,89,0.0,0.0
966,Nimes,2026-02-10,100,7.8,7.8,91,0.71,0.45
967,Nimes,2026-02-10,100,7.96,7.96,94,0.91,1.17
968,Nimes,2026-02-10,92,9.78,9.78,84,0.0,0.0
969,Nimes,2026-02-10,93,11.22,11.22,86,0.31,0.49
970,Nimes,2026-02-10,100,10.17,10.17,98,1.0,1.87
971,Nimes,2026-02-10,100,9.69,9.69,99,1.0,4.16
972,Nimes,2026-02-10,100,10.29,10.29,98,1.0,5.32
973,Nimes,2026-02-11,96,9.69,9.69,97,1.0,0.16
974,Nimes,2026-02-11,97,11.31,11.31,78,0.0,0.0
975,Nimes,2026-02-11,96,12.37,12.37,73,0.0,0.0
976,Nimes,2026-02-11,79,14.41,14.41,66,0.0,0.0
977,Nimes,2026-02-11,85,16.8,16.8,54,0.0,0.0
978,Nimes,2026-02-11,100,16.3,16.3,62,0.0,0.0
979,Nimes,2026-02-11,100,13.37,13.37,76,0.0,0.0
980,Nimes,2026-02-11,100,11.74,11.74,92,1.0,0.84
981,Nimes,2026-02-12,100,11.27,11.27,97,1.0,3.22
982,Nimes,2026-02-12,100,11.23,11.23,68,0.99,0.91
983,Nimes,2026-02-12,92,9.46,9.46,72,0.79,0.0
984,Nimes,2026-02-12,100,12.38,12.38,63,0.03,0.0
985,Nimes,2026-02-12,100,12.46,12.46,66,0.0,0.0
986,Nimes,2026-02-12,100,12.23,12.23,66,0.0,0.0
987,Nimes,2026-02-12,88,11.46,11.46,65,0.0,0.0
988,Nimes,2026-02-12,89,9.97,9.97,60,0.0,0.0
989,Nimes,2026-02-13,89,8.28,8.28,68,0.0,0.0
990,Nimes,2026-02-13,99,7.87,7.87,70,0.0,0.0
991,Nimes,2026-02-13,99,8.25,8.25,72,0.0,0.0
992,Nimes,2026-02-13,86,9.2,9.2,72,0.0,0.0
993,Nimes,2026-02-13,93,10.19,10.19,78,0.2,0.35
994,Nimes,2026-02-13,100,10.27,10.27,80,0.49,0.34
995,Nimes,2026-02-13,100,9.09,9.09,79,0.04,0.0
996,Nimes,2026-02-13,100,8.45,8.45,81,0.0,0.0
997,Nimes,2026-02-14,100,7.78,7.78,71,0.0,0.0
998,Nimes,2026-02-14,85,6.91,6.91,71,0.0,0.0
999,Nimes,2026-02-14,64,7.53,7.53,64,0.0,0.0
1000,Aigues Mortes,2026-02-09,0,6.8,9.03,100,0.0,0.0
1001,Aigues Mortes,2026-02-09,28,8.19,10.97,91,0.0,0.0
1002,Aigues Mortes,2026-02-09,67,9.66,11.09,82,0.0,0.0
1003,Aigues Mortes,2026-02-09,82,10.15,10.15,77,0.0,0.0
1004,Aigues Mortes,2026-02-09,97,10.31,10.31,79,0.0,0.0
1005,Aigues Mortes,2026-02-10,98,10.36,10.36,84,0.0,0.0
1006,Aigues Mortes,2026-02-10,100,10.11,10.11,88,0.22,0.13
1007,Aigues Mortes,2026-02-10,100,9.69,9.69,89,0.13,0.0
1008,Aigues Mortes,2026-02-10,84,10.58,10.58,87,0.0,0.0
1009,Aigues Mortes,2026-02-10,92,11.41,11.41,89,0.54,0.65
1010,Aigues Mortes,2026-02-10,100,10.83,10.83,93,1.0,1.25
1011,Aigues Mortes,2026-02-10,100,11.04,11.04,94,1.0,5.0
1012,Aigues Mortes,2026-02-10,100,11.61,11.61,93,1.0,4.25
1013,Aigues Mortes,2026-02-11,88,11.68,11.68,91,1.0,0.29
1014,Aigues Mortes,2026-02-11,48,13.14,13.14,74,0.0,0.0
1015,Aigues Mortes,2026-02-11,71,13.15,13.15,73,0.0,0.0
1016,Aigues Mortes,2026-02-11,53,14.33,14.33,69,0.0,0.0
1017,Aigues Mortes,2026-02-11,67,15.5,15.5,67,0.0,0.0
1018,Aigues Mortes,2026-02-11,99,14.88,14.88,73,0.0,0.0
1019,Aigues Mortes,2026-02-11,99,13.37,13.37,84,0.0,0.0
1020,Aigues Mortes,2026-02-11,100,12.59,12.59,91,1.0,0.58
1021,Aigues Mortes,2026-02-12,98,12.39,12.39,90,1.0,3.95
1022,Aigues Mortes,2026-02-12,87,12.71,12.71,64,0.04,0.0
1023,Aigues Mortes,2026-02-12,80,10.62,10.62,75,0.0,0.0
1024,Aigues Mortes,2026-02-12,55,11.78,11.78,69,0.0,0.0
1025,Aigues Mortes,2026-02-12,76,12.45,12.45,71,0.2,0.31
1026,Aigues Mortes,2026-02-12,100,12.22,12.22,71,0.37,0.3
1027,Aigues Mortes,2026-02-12,96,12.2,12.2,68,0.0,0.0
1028,Aigues Mortes,2026-02-12,85,11.27,11.27,65,0.0,0.0
1029,Aigues Mortes,2026-02-13,83,10.05,10.05,75,0.0,0.0
1030,Aigues Mortes,2026-02-13,100,10.16,10.16,70,0.0,0.0
1031,Aigues Mortes,2026-02-13,100,9.79,9.79,74,0.0,0.0
1032,Aigues Mortes,2026-02-13,89,10.48,10.48,76,0.0,0.0
1033,Aigues Mortes,2026-02-13,95,11.3,11.3,74,0.0,0.0
1034,Aigues Mortes,2026-02-13,100,10.5,10.5,77,1.0,1.09
1035,Aigues Mortes,2026-02-13,100,9.98,9.98,76,0.74,0.0
1036,Aigues Mortes,2026-02-13,100,10.43,10.43,68,0.26,0.13
1037,Aigues Mortes,2026-02-14,97,9.58,9.58,68,0.0,0.0
1038,Aigues Mortes,2026-02-14,78,9.12,9.12,65,0.0,0.0
1039,Aigues Mortes,2026-02-14,57,8.68,8.68,67,0.0,0.0
1040,Saintes Maries de la mer,2026-02-09,88,9.63,9.63,79,0.0,0.0
1041,Saintes Maries de la mer,2026-02-09,86,10.12,11.11,76,0.0,0.0
1042,Saintes Maries de la mer,2026-02-09,96,10.62,11.11,73,0.0,0.0
1043,Saintes Maries de la mer,2026-02-09,71,10.81,10.81,75,0.0,0.0
1044,Saintes Maries de la mer,2026-02-09,93,11.15,11.15,77,0.0,0.0
1045,Saintes Maries de la mer,2026-02-10,96,11.34,11.34,82,0.0,0.0
1046,Saintes Maries de la mer,2026-02-10,100,11.25,11.25,84,0.0,0.0
1047,Saintes Maries de la mer,2026-02-10,100,11.07,11.07,85,0.0,0.0
1048,Saintes Maries de la mer,2026-02-10,71,11.7,11.7,85,0.0,0.0
1049,Saintes Maries de la mer,2026-02-10,86,12.27,12.27,86,0.22,0.28
1050,Saintes Maries de la mer,2026-02-10,100,11.42,11.42,90,1.0,1.07
1051,Saintes Maries de la mer,2026-02-10,100,11.33,11.33,94,1.0,5.53
1052,Saintes Maries de la mer,2026-02-10,100,11.85,11.85,92,1.0,3.18
1053,Saintes Maries de la mer,2026-02-11,81,12.38,12.38,90,1.0,0.29
1054,Saintes Maries de la mer,2026-02-11,36,13.22,13.22,76,0.0,0.0
1055,Saintes Maries de la mer,2026-02-11,57,13.27,13.27,72,0.0,0.0
1056,Saintes Maries de la mer,2026-02-11,27,13.96,13.96,73,0.0,0.0
1057,Saintes Maries de la mer,2026-02-11,52,14.71,14.71,74,0.0,0.0
1058,Saintes Maries de la mer,2026-02-11,99,14.34,14.34,77,0.0,0.0
1059,Saintes Maries de la mer,2026-02-11,99,13.19,13.19,88,0.0,0.0
1060,Saintes Maries de la mer,2026-02-11,100,12.88,12.88,89,0.87,0.46
1061,Saintes Maries de la mer,2026-02-12,100,12.51,12.51,93,1.0,3.15
1062,Saintes Maries de la mer,2026-02-12,78,12.79,12.79,69,0.59,0.46
1063,Saintes Maries de la mer,2026-02-12,80,11.15,11.15,75,0.22,0.0
1064,Saintes Maries de la mer,2026-02-12,96,12.02,12.02,70,0.0,0.0
1065,Saintes Maries de la mer,2026-02-12,97,12.23,12.23,74,0.31,0.5
1066,Saintes Maries de la mer,2026-02-12,96,12.18,12.18,74,0.54,0.32
1067,Saintes Maries de la mer,2026-02-12,78,11.94,11.94,73,0.09,0.0
1068,Saintes Maries de la mer,2026-02-12,92,11.47,11.47,66,0.0,0.0
1069,Saintes Maries de la mer,2026-02-13,68,10.43,10.43,75,0.0,0.0
1070,Saintes Maries de la mer,2026-02-13,100,10.8,10.8,67,0.0,0.0
1071,Saintes Maries de la mer,2026-02-13,100,10.28,10.28,68,0.0,0.0
1072,Saintes Maries de la mer,2026-02-13,86,10.44,10.44,72,0.0,0.0
1073,Saintes Maries de la mer,2026-02-13,92,11.56,11.56,72,0.0,0.0
1074,Saintes Maries de la mer,2026-02-13,100,10.56,10.56,81,0.99,0.66
1075,Saintes Maries de la mer,2026-02-13,100,9.7,9.7,80,0.69,0.0
1076,Saintes Maries de la mer,2026-02-13,100,10.29,10.29,73,0.71,0.38
1077,Saintes Maries de la mer,2026-02-14,100,9.38,9.38,73,0.0,0.0
1078,Saintes Maries de la mer,2026-02-14,81,9.16,9.16,67,0.0,0.0
1079,Saintes Maries de la mer,2026-02-14,58,8.79,8.79,71,0.0,0.0
1080,Collioure,2026-02-09,89,6.79,10.17,92,0.0,0.0
1081,Collioure,2026-02-09,91,8.61,12.25,84,0.0,0.0
1082,Collioure,2026-02-09,93,10.5,12.35,78,0.0,0.0
1083,Collioure,2026-02-09,98,9.71,9.71,85,0.0,0.0
1084,Collioure,2026-02-09,100,9.18,9.18,89,0.0,0.0
1085,Collioure,2026-02-10,100,9.65,9.65,86,0.0,0.0
1086,Collioure,2026-02-10,98,9.29,9.29,86,0.0,0.0
1087,Collioure,2026-02-10,99,9.41,9.41,88,0.2,0.12
1088,Collioure,2026-02-10,100,11.3,11.3,81,0.0,0.0
1089,Collioure,2026-02-10,100,11.76,11.76,80,0.0,0.0
1090,Collioure,2026-02-10,100,13.69,13.69,74,0.6,0.38
1091,Collioure,2026-02-10,100,11.75,11.75,85,0.4,0.0
1092,Collioure,2026-02-10,100,11.42,11.42,87,0.67,0.47
1093,Collioure,2026-02-11,100,13.89,13.89,76,0.6,0.21
1094,Collioure,2026-02-11,82,11.84,11.84,81,0.0,0.0
1095,Collioure,2026-02-11,43,11.52,11.52,79,0.0,0.0
1096,Collioure,2026-02-11,9,14.89,14.89,66,0.0,0.0
1097,Collioure,2026-02-11,35,17.31,17.31,61,0.0,0.0
1098,Collioure,2026-02-11,100,16.4,16.4,71,0.0,0.0
1099,Collioure,2026-02-11,100,13.87,13.87,84,0.0,0.0
1100,Collioure,2026-02-11,100,13.12,13.12,86,0.0,0.0
1101,Collioure,2026-02-12,89,12.15,12.15,86,0.0,0.0
1102,Collioure,2026-02-12,21,10.59,10.59,92,1.0,1.28
1103,Collioure,2026-02-12,20,10.99,10.99,76,1.0,0.13
1104,Collioure,2026-02-12,0,14.75,14.75,51,0.0,0.0
1105,Collioure,2026-02-12,1,17.12,17.12,40,0.0,0.0
1106,Collioure,2026-02-12,1,15.17,15.17,45,0.0,0.0
1107,Collioure,2026-02-12,1,13.44,13.44,46,0.0,0.0
1108,Collioure,2026-02-12,95,11.5,11.5,56,0.0,0.0
1109,Collioure,2026-02-13,98,10.94,10.94,58,0.0,0.0
1110,Collioure,2026-02-13,100,10.34,10.34,71,0.0,0.0
1111,Collioure,2026-02-13,100,11.05,11.05,80,0.0,0.0
1112,Collioure,2026-02-13,95,10.78,10.78,84,0.2,0.19
1113,Collioure,2026-02-13,97,10.95,10.95,77,0.24,0.18
1114,Collioure,2026-02-13,100,10.61,10.61,74,0.2,0.11
1115,Collioure,2026-02-13,100,10.71,10.71,61,0.02,0.0
1116,Collioure,2026-02-13,100,10.45,10.45,55,0.0,0.0
1117,Collioure,2026-02-14,89,7.96,7.96,79,0.0,0.0
1118,Collioure,2026-02-14,30,8.51,8.51,64,0.0,0.0
1119,Collioure,2026-02-14,53,7.33,7.33,70,0.0,0.0
1120,Carcassonne,2026-02-09,0,4.31,8.94,97,0.0,0.0
1121,Carcassonne,2026-02-09,33,6.82,11.84,88,0.0,0.0
1122,Carcassonne,2026-02-09,65,8.66,10.84,80,0.0,0.0
1123,Carcassonne,2026-02-09,98,9.39,9.39,78,0.0,0.0
1124,Carcassonne,2026-02-09,98,8.09,8.09,85,0.0,0.0
1125,Carcassonne,2026-02-10,99,8.25,8.25,90,0.3,0.18
1126,Carcassonne,2026-02-10,100,8.2,8.2,96,1.0,1.6
1127,Carcassonne,2026-02-10,100,8.3,8.3,97,1.0,4.45
1128,Carcassonne,2026-02-10,100,8.98,8.98,96,1.0,2.02
1129,Carcassonne,2026-02-10,100,9.89,9.89,97,1.0,1.52
1130,Carcassonne,2026-02-10,100,10.22,10.22,99,1.0,4.49
1131,Carcassonne,2026-02-10,100,10.65,10.65,98,1.0,5.45
1132,Carcassonne,2026-02-10,99,12.49,12.49,94,1.0,3.28
1133,Carcassonne,2026-02-11,97,12.87,12.87,84,1.0,1.26
1134,Carcassonne,2026-02-11,61,11.72,11.72,86,0.98,0.64
1135,Carcassonne,2026-02-11,59,11.63,11.63,85,1.0,1.02
1136,Carcassonne,2026-02-11,92,13.18,13.18,80,1.0,1.0
1137,Carcassonne,2026-02-11,81,15.95,15.95,69,0.71,0.0
1138,Carcassonne,2026-02-11,100,14.12,14.12,76,0.36,0.14
1139,Carcassonne,2026-02-11,100,11.99,11.99,92,1.0,1.01
1140,Carcassonne,2026-02-11,100,11.51,11.51,94,1.0,0.76
1141,Carcassonne,2026-02-12,100,11.74,11.74,72,1.0,8.64
1142,Carcassonne,2026-02-12,95,10.97,10.97,65,1.0,2.28
1143,Carcassonne,2026-02-12,98,8.76,8.76,84,1.0,0.45
1144,Carcassonne,2026-02-12,100,9.12,9.12,88,1.0,1.67
1145,Carcassonne,2026-02-12,100,10.3,10.3,77,1.0,2.5
1146,Carcassonne,2026-02-12,73,11.26,11.26,77,1.0,0.77
1147,Carcassonne,2026-02-12,58,9.74,9.74,83,1.0,0.83
1148,Carcassonne,2026-02-12,94,8.59,8.59,81,0.61,0.39
1149,Carcassonne,2026-02-13,90,7.8,7.8,85,0.27,0.0
1150,Carcassonne,2026-02-13,100,7.32,7.32,84,0.0,0.0
1151,Carcassonne,2026-02-13,100,6.98,6.98,85,0.0,0.0
1152,Carcassonne,2026-02-13,99,9.26,9.26,78,0.0,0.0
1153,Carcassonne,2026-02-13,100,9.41,9.41,84,0.0,0.0
1154,Carcassonne,2026-02-13,100,8.12,8.12,92,1.0,4.47
1155,Carcassonne,2026-02-13,100,8.06,8.06,83,1.0,2.21
1156,Carcassonne,2026-02-13,100,6.84,6.84,89,0.61,0.37
1157,Carcassonne,2026-02-14,100,6.67,6.67,89,1.0,2.84
1158,Carcassonne,2026-02-14,98,6.17,6.17,87,0.48,0.33
1159,Carcassonne,2026-02-14,99,4.58,4.58,87,0.59,0.27
1160,Ariege,2026-02-09,100,2.46,3.88,54,0.0,0.0
1161,Ariege,2026-02-09,100,3.22,4.74,64,0.0,0.0
1162,Ariege,2026-02-09,95,4.67,5.77,76,1.0,0.73
1163,Ariege,2026-02-09,96,4.56,4.56,85,0.64,0.0
1164,Ariege,2026-02-09,100,4.25,4.25,80,0.0,0.0
1165,Ariege,2026-02-10,100,4.04,4.04,91,1.0,2.56
1166,Ariege,2026-02-10,100,4.29,4.29,94,1.0,7.94
